Date,MOVE,10Yyr
4/25/1994,122.21,0.0671
4/26/1994,124.66,0.0441
4/27/1994,124.66,-0.0049
4/28/1994,128.34,-0.1599
4/29/1994,128.36,-0.0549
5/2/1994,135.62,-0.0479
5/3/1994,135.19,-0.0239
5/4/1994,132.42,-0.0019
5/5/1994,128.88,0.0021
5/6/1994,132.31,-0.2339
5/9/1994,141.65,-0.1319
5/10/1994,137.51,0.1611
5/11/1994,154.99,-0.1219
5/12/1994,139.78,0.0891
5/13/1994,125.46,0.0731
5/16/1994,140.37,0.0491
5/17/1994,124.71,0.1881
5/18/1994,127.38,0.0261
5/19/1994,123.58,0.0631
5/20/1994,124.85,-0.0669
5/23/1994,139.98,-0.1649
5/24/1994,146.54,0.0201
5/25/1994,135.55,0.0571
5/26/1994,132.94,0.0111
5/27/1994,133.52,-0.0169
5/30/1994,133.52,-0.0019
5/31/1994,142.75,-0.0309
6/1/1994,139.63,0.0291
6/2/1994,139.84,0.0641
6/3/1994,132.5,0.0661
6/6/1994,132.46,0.0801
6/7/1994,131.9,-0.0319
6/8/1994,124.68,-0.0129
6/9/1994,128.22,-0.0069
6/10/1994,130.43,-0.0559
6/13/1994,131.01,-0.0489
6/14/1994,124.72,0.0711
6/15/1994,131.19,-0.0949
6/16/1994,125.13,0.0531
6/17/1994,129.75,-0.0879
6/20/1994,132.84,-0.0369
6/21/1994,137.68,-0.0429
6/22/1994,131.27,0.0961
6/23/1994,121.82,0.0271
6/24/1994,130.81,-0.1249
6/27/1994,134.32,0.0411
6/28/1994,134.42,-0.0669
6/29/1994,136.9,0.0041
6/30/1994,133.61,-0.0919
7/1/1994,139.59,-0.0019
7/4/1994,139.59,-0.0019
7/5/1994,139.05,0.0271
7/6/1994,138.62,0.0111
7/7/1994,138.88,-0.0139
7/8/1994,141.32,-0.1149
7/11/1994,142.03,-0.0459
7/12/1994,136.38,0.0431
7/13/1994,133.88,0.0261
7/14/1994,126.77,0.1601
7/15/1994,126.34,-0.0159
7/18/1994,126.01,0.0631
7/19/1994,123.18,0.0471
7/20/1994,125.52,-0.0849
7/21/1994,121.88,-0.0269
7/22/1994,124.62,-0.0269
7/25/1994,123.7,0.0341
7/26/1994,122.25,-0.0159
7/27/1994,122.9,-0.0809
7/28/1994,121.02,0.0611
7/29/1994,121.94,0.1681
8/1/1994,121.51,0.0031
8/2/1994,120.79,0.0061
8/3/1994,121.72,0.0251
8/4/1994,121.24,-0.0309
8/5/1994,128.09,-0.1639
8/8/1994,126.8,-0.0089
8/9/1994,125.78,-0.0229
8/10/1994,123.85,0.0091
8/11/1994,128.92,-0.0599
8/12/1994,123.82,0.0651
8/15/1994,121.91,-0.0089
8/16/1994,119.7,0.1511
8/17/1994,115.64,-0.0259
8/18/1994,113.89,-0.0999
8/19/1994,112.44,0.0181
8/22/1994,114.04,-0.0629
8/23/1994,114.5,0.0341
8/24/1994,108.67,0.0801
8/25/1994,108.94,-0.0669
8/26/1994,107.59,0.0451
8/29/1994,109.27,-0.0019
8/30/1994,109.57,0.0331
8/31/1994,109.7,0.0231
9/1/1994,109.66,0.0041
9/2/1994,111.06,-0.0289
9/5/1994,111.06,0.0031
9/6/1994,112.65,-0.0599
9/7/1994,113.59,-0.0249
9/8/1994,114.39,0.1001
9/9/1994,111.68,-0.1509
9/12/1994,112.78,-0.0209
9/13/1994,111.38,0.0371
9/14/1994,111.37,0.0181
9/15/1994,110.02,0.0661
9/16/1994,112.61,-0.1679
9/19/1994,111.97,0.0111
9/20/1994,111.46,-0.0229
9/21/1994,111.09,-0.0549
9/22/1994,110.43,0.0211
9/23/1994,110.26,-0.0169
9/26/1994,111.57,0.0031
9/27/1994,116.63,-0.0419
9/28/1994,114.65,0.0251
9/29/1994,114.79,-0.0409
9/30/1994,110.88,0.0141
10/3/1994,113.21,-0.0539
10/4/1994,112.99,-0.0259
10/5/1994,115.31,-0.0789
10/6/1994,115.98,-0.0069
10/7/1994,116.15,0.0791
10/10/1994,118.05,-0.0019
10/11/1994,114.24,0.0441
10/12/1994,114.97,-0.0489
10/13/1994,111.08,0.0541
10/14/1994,109.72,0.0461
10/17/1994,109.92,-0.0049
10/18/1994,108.9,-0.0389
10/19/1994,109.18,-0.0279
10/20/1994,108.46,-0.1269
10/21/1994,110.71,0.0111
10/24/1994,108.68,-0.0639
10/25/1994,110.52,-0.0069
10/26/1994,110.36,-0.0289
10/27/1994,106.43,0.0121
10/28/1994,107.52,0.0801
10/31/1994,108.06,-0.0139
11/1/1994,109.52,-0.0949
11/2/1994,110.24,-0.0509
11/3/1994,110.43,-0.0019
11/4/1994,109.66,-0.0679
11/7/1994,108.99,-0.0069
11/8/1994,109.03,0.0481
11/9/1994,105.5,0.0171
11/10/1994,106.37,-0.0179
11/11/1994,106.37,-0.0069
11/14/1994,106.5,0.0721
11/15/1994,108.05,0.0021
11/16/1994,104.24,-0.0479
11/17/1994,100.24,-0.0459
11/18/1994,101.03,0.0021
11/21/1994,102.61,-0.0019
11/22/1994,98.72,0.1061
11/23/1994,97.99,0.0891
11/24/1994,101.86,0.0051
11/25/1994,105.73,0.0181
11/28/1994,106.76,-0.0869
11/29/1994,107.07,-0.0519
11/30/1994,105.72,0.0251
12/1/1994,102.59,-0.0179
12/2/1994,102.97,0.1211
12/5/1994,103.86,-0.0249
12/6/1994,102.42,0.0961
12/7/1994,108.38,-0.0659
12/8/1994,113.13,0.0021
12/9/1994,113.17,0.0071
12/12/1994,114.49,-0.0699
12/13/1994,116.63,0.0391
12/14/1994,111.37,0.0201
12/15/1994,108.78,-0.0019
12/16/1994,106.87,0.1001
12/19/1994,107.65,-0.0039
12/20/1994,107.07,0.0061
12/21/1994,103.19,0.0031
12/22/1994,100.36,-0.0389
12/23/1994,101.96,0.0071
12/26/1994,101.96,-0.0049
12/27/1994,102.75,0.0761
12/28/1994,103.6,-0.0339
12/29/1994,104.26,-0.0049
12/30/1994,107.8,-0.0249
1/2/1995,107.8,-0.0089
1/3/1995,108.38,-0.0439
1/4/1995,114.24,0.0601
1/5/1995,112.27,-0.0389
1/6/1995,109.88,-0.0039
1/9/1995,108.78,-0.0139
1/10/1995,106.87,0.0391
1/11/1995,104.75,0.0501
1/12/1995,101.26,-0.0109
1/13/1995,99.58,0.1191
1/16/1995,99.58,-0.0049
1/17/1995,105.56,0.1001
1/18/1995,107.67,-0.0179
1/19/1995,106.76,-0.0429
1/20/1995,107.86,-0.0659
1/23/1995,106.86,-0.0169
1/24/1995,106.74,-0.0229
1/25/1995,105.27,0.0511
1/26/1995,104.33,0.0481
1/27/1995,103.65,0.1351
1/30/1995,104.06,-0.0249
1/31/1995,102.82,0.0571
2/1/1995,107.67,-0.0769
2/2/1995,104.98,0.1001
2/3/1995,100.94,0.1611
2/6/1995,102.57,-0.0359
2/7/1995,100.86,0.0201
2/8/1995,102.53,0.0041
2/9/1995,102.35,-0.0669
2/10/1995,105.05,-0.0339
2/13/1995,103.62,0.0111
2/14/1995,99.19,0.1101
2/15/1995,97.89,0.0721
2/16/1995,99.27,0.0141
2/17/1995,100.94,-0.0179
2/20/1995,101,-0.0039
2/21/1995,101.06,-0.0179
2/22/1995,97.33,0.1131
2/23/1995,97.77,0.0031
2/24/1995,100.73,0.0201
2/27/1995,99.59,0.0931
2/28/1995,104.53,0.0131
3/1/1995,106.96,-0.0219
3/2/1995,110.07,-0.0639
3/3/1995,111.99,-0.0549
3/6/1995,114.39,-0.0709
3/7/1995,118.52,-0.0159
3/8/1995,121.59,0.0921
3/9/1995,120.95,0.0641
3/10/1995,119.17,0.0531
3/13/1995,115.18,0.0421
3/14/1995,111.99,0.0731
3/15/1995,111.57,0.0191
3/16/1995,108.77,-0.0079
3/17/1995,106.6,-0.0129
3/20/1995,105.59,-0.0129
3/21/1995,102.55,-0.0609
3/22/1995,102.8,-0.0109
3/23/1995,103.26,0.0091
3/24/1995,101.7,0.1051
3/27/1995,101.5,0.0311
3/28/1995,103.02,-0.0899
3/29/1995,102.88,0.0071
3/30/1995,101.29,-0.0309
3/31/1995,101.93,-0.0349
4/3/1995,104.4,0.0661
4/4/1995,104.24,0.0051
4/5/1995,104.03,0.0241
4/6/1995,104.81,0.0351
4/7/1995,106.87,-0.0369
4/10/1995,103.95,-0.0079
4/11/1995,104.12,0.0301
4/12/1995,98.5,0.0311
4/13/1995,97.54,0.0331
4/14/1995,98.54,0.1001
4/17/1995,99.54,-0.0079
4/18/1995,98.9,-0.0109
4/19/1995,97.79,0.0021
4/20/1995,98.59,0.0351
4/21/1995,100.03,0.1001
4/24/1995,99.41,0.0111
4/25/1995,98.58,-0.0019
4/26/1995,98.53,-0.0189
4/27/1995,99.07,-0.0309
4/28/1995,99.01,-0.0149
5/1/1995,97.69,-0.0079
5/2/1995,95.21,0.0461
5/3/1995,97.68,0.0851
5/4/1995,98.46,0.0731
5/5/1995,101.94,0.1781
5/8/1995,105.23,-0.0119
5/9/1995,106.91,0.0971
5/10/1995,108.62,-0.0759
5/11/1995,125.57,-0.0029
5/12/1995,120.22,0.0111
5/15/1995,115.89,0.0481
5/16/1995,114.55,0.0731
5/17/1995,115.74,0.1001
5/18/1995,115.85,-0.0499
5/19/1995,115.58,-0.0339
5/22/1995,114.81,-0.0019
5/23/1995,105.82,0.0761
5/24/1995,102.37,0.1391
5/25/1995,105.91,0.0371
5/26/1995,110.05,-0.0169
5/29/1995,109.26,-0.0039
5/30/1995,108.47,0.1211
5/31/1995,117.62,-0.0069
6/1/1995,114.37,0.0851
6/2/1995,115.54,0.1021
6/5/1995,120.56,0.0231
6/6/1995,126.54,-0.0139
6/7/1995,131.76,-0.0979
6/8/1995,130.79,-0.0779
6/9/1995,132.72,-0.1299
6/12/1995,129.2,0.0371
6/13/1995,124.6,0.2401
6/14/1995,133.56,-0.0349
6/15/1995,133.45,-0.0249
6/16/1995,130.16,-0.0189
6/19/1995,127.81,0.0591
6/20/1995,127.51,-0.0249
6/21/1995,126.87,0.0461
6/22/1995,127.12,0.0941
6/23/1995,133.24,-0.0269
6/26/1995,136.41,-0.0659
6/27/1995,137.55,-0.0269
6/28/1995,137.6,0.0581
6/29/1995,142.07,-0.1619
6/30/1995,140.15,0.0431
7/3/1995,140.36,-0.0059
7/4/1995,140.36,-0.0019
7/5/1995,141.54,0.0291
7/6/1995,138.15,0.1491
7/7/1995,137.07,-0.0119
7/10/1995,134.58,0.0041
7/11/1995,126.1,-0.0749
7/12/1995,120.49,0.0271
7/13/1995,120.03,0.0031
7/14/1995,119.94,-0.0719
7/17/1995,117.93,-0.0629
7/18/1995,114.18,-0.0769
7/19/1995,117.35,-0.1069
7/20/1995,128.03,-0.0039
7/21/1995,127.25,-0.1199
7/24/1995,130.92,0.0851
7/25/1995,130.9,0.0411
7/26/1995,133.05,-0.0579
7/27/1995,128.38,0.0391
7/28/1995,133.78,-0.0499
7/31/1995,130.37,0.0461
8/1/1995,129.57,-0.0459
8/2/1995,127.45,0.0391
8/3/1995,129.72,-0.0849
8/4/1995,129.09,0.0291
8/7/1995,122.35,0.0281
8/8/1995,115.82,0.0021
8/9/1995,115.11,-0.0169
8/10/1995,112.9,-0.0279
8/11/1995,116.37,-0.1079
8/14/1995,115.97,0.0351
8/15/1995,115.75,0.0251
8/16/1995,117.11,0.0131
8/17/1995,118.88,-0.0249
8/18/1995,116.7,0.0081
8/21/1995,111.31,0.0281
8/22/1995,110.98,-0.0249
8/23/1995,108.24,-0.0259
8/24/1995,104.24,0.1161
8/25/1995,101.79,0.1111
8/28/1995,111.36,0.0131
8/29/1995,119.92,-0.0169
8/30/1995,119.51,0.0261
8/31/1995,119.89,0.0461
9/1/1995,117.86,0.0531
9/4/1995,116.37,0.0051
9/5/1995,114.88,0.0461
9/6/1995,117.92,-0.0039
9/7/1995,115.73,-0.0379
9/8/1995,114.42,0.1001
9/11/1995,114.01,-0.0019
9/12/1995,111.68,0.0681
9/13/1995,108.36,-0.0249
9/14/1995,106.11,0.0831
9/15/1995,105.19,-0.0309
9/18/1995,105.97,-0.0479
9/19/1995,104.11,0.0381
9/20/1995,101.72,0.0311
9/21/1995,104.59,-0.0939
9/22/1995,107.46,-0.0379
9/25/1995,108.93,-0.0059
9/26/1995,109.25,-0.0149
9/27/1995,108.48,-0.0019
9/28/1995,106.69,-0.0039
9/29/1995,102.62,0.0851
10/2/1995,100.95,0.0421
10/3/1995,103.1,0.0211
10/4/1995,106.11,0.0301
10/5/1995,105.77,0.0181
10/6/1995,106.93,0.0071
10/9/1995,105.38,0.1001
10/10/1995,103.82,-0.0249
10/11/1995,103.46,0.0041
10/12/1995,98.41,0.0461
10/13/1995,95.06,0.0801
10/16/1995,102.15,0.0081
10/17/1995,101.14,0.0171
10/18/1995,100.74,-0.0559
10/19/1995,100.24,0.0211
10/20/1995,100.99,-0.0709
10/23/1995,102.6,-0.0329
10/24/1995,101.17,0.0631
10/25/1995,100.26,0.0121
10/26/1995,100.11,-0.0679
10/27/1995,98.63,0.0251
10/30/1995,97.76,0.0061
10/31/1995,97.5,0.0151
11/1/1995,96.76,0.0421
11/2/1995,96.05,0.0871
11/3/1995,99.04,-0.0429
11/6/1995,98.3,-0.0229
11/7/1995,96.66,-0.0199
11/8/1995,97.07,0.0481
11/9/1995,100.18,-0.0289
11/10/1995,101.8,-0.0379
11/13/1995,103.45,0.0401
11/14/1995,107.32,0.0111
11/15/1995,104.33,-0.0359
11/16/1995,98.84,0.0751
11/17/1995,98.87,0.0011
11/20/1995,100.19,-0.0249
11/21/1995,93.88,-0.0169
11/22/1995,93.45,0.0121
11/23/1995,92.71,0.0041
11/24/1995,91.97,0.0231
11/27/1995,91.49,0.0311
11/28/1995,91.39,-0.0019
11/29/1995,90.23,0.0501
11/30/1995,86.86,0.0881
12/1/1995,90.95,0.0351
12/4/1995,90.33,0.0681
12/5/1995,94.18,-0.0389
12/6/1995,99.14,0.0021
12/7/1995,99.93,-0.0559
12/8/1995,99.57,0.0091
12/11/1995,93.35,0.0141
12/12/1995,94.02,-0.0159
12/13/1995,92.86,-0.0249
12/14/1995,91.55,-0.0039
12/15/1995,90.38,-0.0059
12/18/1995,91.7,-0.0959
12/19/1995,94.45,0.1021
12/20/1995,92.95,-0.0159
12/21/1995,87.94,0.0251
12/22/1995,88.16,0.0351
12/25/1995,88.98,0.1001
12/26/1995,89.8,0.0251
12/27/1995,88.31,0.0291
12/28/1995,88.82,0.0311
12/29/1995,88.52,0.0521
1/1/1996,88.52,0.0021
1/2/1996,94.75,-0.0209
1/3/1996,94.39,0.0171
1/4/1996,95.99,-0.0719
1/5/1996,96.86,-0.0269
1/8/1996,97.97,-0.0079
1/9/1996,97.64,-0.0629
1/10/1996,99.62,-0.0729
1/11/1996,96.25,0.0421
1/12/1996,95.59,0.0381
1/15/1996,96.07,0.1001
1/16/1996,96.52,0.1101
1/17/1996,97.81,0.0521
1/18/1996,99.68,0.0511
1/19/1996,96.67,-0.0039
1/22/1996,98.77,-0.0819
1/23/1996,98.42,-0.0449
1/24/1996,98.23,0.0411
1/25/1996,100.31,-0.0789
1/26/1996,100.42,0.0591
1/29/1996,102.51,-0.0499
1/30/1996,99.72,0.0681
1/31/1996,97.65,0.0361
2/1/1996,97.95,-0.0169
2/2/1996,94.63,-0.0699
2/5/1996,95.85,-0.0229
2/6/1996,94.84,0.0351
2/7/1996,94.89,-0.0139
2/8/1996,94.56,0.0151
2/9/1996,94.49,-0.0059
2/12/1996,93.38,0.0681
2/13/1996,92.61,0.0161
2/14/1996,95.58,-0.0589
2/15/1996,96.42,-0.0639
2/16/1996,96.54,-0.0799
2/19/1996,101.79,0.0071
2/20/1996,107.17,-0.2119
2/21/1996,110.09,0.0191
2/22/1996,105.96,0.0621
2/23/1996,105.11,-0.0559
2/26/1996,110.77,-0.0599
2/27/1996,112.69,-0.0489
2/28/1996,110.24,-0.0199
2/29/1996,110.72,-0.0099
3/1/1996,111.02,0.1391
3/4/1996,112.05,0.0581
3/5/1996,114.75,-0.0449
3/6/1996,118.31,-0.1049
3/7/1996,118.79,-0.0199
3/8/1996,131.4,-0.3359
3/11/1996,130.06,0.0781
3/12/1996,130.24,-0.0269
3/13/1996,125.27,-0.0019
3/14/1996,121.58,0.0061
3/15/1996,124.74,-0.1009
3/18/1996,124.39,0.0341
3/19/1996,122.67,0.0041
3/20/1996,121.63,0.1131
3/21/1996,122.9,0.0181
3/22/1996,123.24,-0.0449
3/25/1996,119.87,0.0911
3/26/1996,120.73,0.0021
3/27/1996,121.63,-0.0999
3/28/1996,124.62,-0.0619
3/29/1996,124.97,0.0711
4/1/1996,126.24,0.0461
4/2/1996,125.69,0.0571
4/3/1996,131.72,-0.0329
4/4/1996,128.99,-0.0889
4/5/1996,133.8,-0.2049
4/8/1996,130.1,-0.0529
4/9/1996,123.52,0.0601
4/10/1996,126.64,-0.1189
4/11/1996,127.67,-0.0029
4/12/1996,124.14,0.1661
4/15/1996,122.42,0.0361
4/16/1996,122.19,-0.0179
4/17/1996,123.21,-0.0409
4/18/1996,122.72,-0.0339
4/19/1996,119.39,0.0401
4/22/1996,120.58,0.0341
4/23/1996,122.68,-0.0319
4/24/1996,124.23,-0.0689
4/25/1996,124.46,0.0531
4/26/1996,124.48,0.0061
4/29/1996,121.25,-0.0729
4/30/1996,122.51,-0.0719
5/1/1996,126.24,-0.0019
5/2/1996,128.16,-0.1869
5/3/1996,125.79,-0.0359
5/6/1996,124.92,0.0541
5/7/1996,125.24,-0.0139
5/8/1996,123.92,0.1191
5/9/1996,122.08,-0.1129
5/10/1996,120.12,0.1021
5/13/1996,114.87,0.0311
5/14/1996,112.32,0.0731
5/15/1996,112.74,0.1001
5/16/1996,114.12,-0.0859
5/17/1996,110.75,0.0771
5/20/1996,108.45,0.0051
5/21/1996,107.77,-0.0129
5/22/1996,105.21,0.0301
5/23/1996,105.5,-0.0489
5/24/1996,104.9,0.0281
5/27/1996,105.76,-0.0019
5/28/1996,106.62,-0.0189
5/29/1996,109.7,-0.1149
5/30/1996,117.7,-0.0059
5/31/1996,121.38,-0.0589
6/3/1996,123.3,-0.0149
6/4/1996,126.49,0.0131
6/5/1996,125.58,0.0541
6/6/1996,121.74,0.0611
6/7/1996,121.92,-0.1609
6/10/1996,120.25,-0.1039
6/11/1996,117.81,0.0151
6/12/1996,115.78,-0.0729
6/13/1996,113.61,0.0651
6/14/1996,111.4,0.0661
6/17/1996,109.21,0.0331
6/18/1996,109.12,-0.0369
6/19/1996,112.41,-0.0159
6/20/1996,113.97,-0.0129
6/21/1996,111.97,0.0181
6/24/1996,113.79,0.0111
6/25/1996,114.92,0.0461
6/26/1996,118.55,-0.0039
6/27/1996,123.61,0.0611
6/28/1996,122.44,0.1211
7/1/1996,123.29,-0.0369
7/2/1996,122.11,-0.0459
7/3/1996,121.67,0.0221
7/4/1996,121.67,0.0071
7/5/1996,124.59,-0.2499
7/8/1996,122.21,-0.0359
7/9/1996,117.37,0.0621
7/10/1996,115.98,0.0751
7/11/1996,119.07,0.0321
7/12/1996,116.97,0.0261
7/15/1996,119.46,-0.0319
7/16/1996,121.72,0.0431
7/17/1996,124.31,0.0051
7/18/1996,117.64,0.1081
7/19/1996,119.38,-0.0619
7/22/1996,122.11,-0.0419
7/23/1996,123.42,0.0311
7/24/1996,130.98,-0.0669
7/25/1996,132.04,0.0261
7/26/1996,132.06,-0.0039
7/29/1996,138.21,-0.0849
7/30/1996,134.18,0.0591
7/31/1996,131.32,0.0821
8/1/1996,128.48,0.1551
8/2/1996,110.25,0.1301
8/5/1996,106.97,-0.0289
8/6/1996,105.6,0.0021
8/7/1996,113.92,-0.0109
8/8/1996,115.14,-0.0019
8/9/1996,110.74,0.0681
8/12/1996,111.26,0.0051
8/13/1996,112.11,-0.1079
8/14/1996,111.47,0.0101
8/15/1996,110.95,-0.0249
8/16/1996,109.79,0.0451
8/19/1996,109.55,-0.0229
8/20/1996,110.3,0.0061
8/21/1996,108.47,-0.0399
8/22/1996,108.2,-0.0089
8/23/1996,115.33,-0.1309
8/26/1996,116.77,-0.0469
8/27/1996,124.44,0.0241
8/28/1996,124.63,-0.0069
8/29/1996,125.83,-0.0669
8/30/1996,127.65,-0.0949
9/2/1996,131.34,0.0021
9/3/1996,135,0.0581
9/4/1996,141.38,-0.0439
9/5/1996,139.58,-0.0579
9/6/1996,118.74,0.0621
9/9/1996,115.16,0.0441
9/10/1996,116.4,-0.0439
9/11/1996,122.73,0.0031
9/12/1996,120.79,0.0461
9/13/1996,113.65,0.1511
9/16/1996,113.7,-0.0019
9/17/1996,119.15,-0.1009
9/18/1996,121.71,0.0071
9/19/1996,124.68,-0.0279
9/20/1996,124.83,0.0081
9/23/1996,124.5,0.0201
9/24/1996,123.57,0.0681
9/25/1996,114.07,0.0631
9/26/1996,114,0.0261
9/27/1996,117.81,-0.0149
9/30/1996,123.45,-0.0259
10/1/1996,121.89,0.0651
10/2/1996,121.77,0.0441
10/3/1996,122.68,0.0021
10/4/1996,108.7,0.1141
10/7/1996,133.5,-0.0449
10/8/1996,133.8,-0.0209
10/9/1996,134.28,-0.0029
10/10/1996,117.4,-0.0609
10/11/1996,112.1,0.0541
10/14/1996,113.68,0.0001
10/15/1996,115.25,0.0051
10/16/1996,110.84,-0.0069
10/17/1996,112.24,0.0581
10/18/1996,112.28,-0.0059
10/21/1996,112.83,-0.0129
10/22/1996,111.51,-0.0519
10/23/1996,113.87,0.0221
10/24/1996,114.4,-0.0259
10/25/1996,113.42,0.0371
10/28/1996,111.53,-0.0199
10/29/1996,113.26,0.1721
10/30/1996,113.53,-0.0269
10/31/1996,112.06,0.0721
11/1/1996,103.1,-0.0379
11/4/1996,97.34,0.0341
11/5/1996,94.56,0.0751
11/6/1996,100.1,-0.0219
11/7/1996,101.38,0.0701
11/8/1996,102.51,-0.0289
11/11/1996,104.67,-0.0059
11/12/1996,106.81,0.0691
11/13/1996,108.6,-0.0099
11/14/1996,102.17,0.0501
11/15/1996,97.18,-0.0369
11/18/1996,97.82,-0.0129
11/19/1996,97.78,0.0381
11/20/1996,96.75,0.0251
11/21/1996,98.23,0.0031
11/22/1996,99.85,-0.0089
11/25/1996,100.16,0.0111
11/26/1996,100.39,-0.0059
11/27/1996,100.4,0.0131
11/28/1996,99.36,-0.0039
11/29/1996,98.31,0.0811
12/2/1996,99.35,-0.0119
12/3/1996,98.65,0.0001
12/4/1996,96.31,-0.0459
